migration_batch,asset_type,source_file_path,proposed_storage_bucket,proposed_storage_path,referenced_by,file_exists,sha256,file_size,normalized_file_name,asset_owner,source_confidence_reason,migration_action,migration_notes
physical_folder_scan,report,uploads/reports/demo/lafarge-africa-valuation-update-margin-rebuild-underway.pdf,research_vault,reports/unknown/lafarge-africa-valuation-update-margin-rebuild-underway.pdf,lafarge-africa-valuation-update-margin-rebuild-underway,False,,0,lafarge-africa-valuation-update-margin-rebuild-underway.pdf,lafarge-africa-valuation-update-margin-rebuild-underway,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/cement-demand-monitor-april-2025-public-works-pipeline-reopens.pdf,research_vault,reports/unknown/cement-demand-monitor-april-2025-public-works-pipeline-reopens.pdf,cement-demand-monitor-april-2025-public-works-pipeline-reopens,False,,0,cement-demand-monitor-april-2025-public-works-pipeline-reopens.pdf,cement-demand-monitor-april-2025-public-works-pipeline-reopens,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/road-infrastructure-budget-2025-cement-demand-implications.pdf,research_vault,reports/unknown/road-infrastructure-budget-2025-cement-demand-implications.pdf,road-infrastructure-budget-2025-cement-demand-implications,False,,0,road-infrastructure-budget-2025-cement-demand-implications.pdf,road-infrastructure-budget-2025-cement-demand-implications,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/energy-cost-sensitivity-for-cement-producers-in-2025.pdf,research_vault,reports/unknown/energy-cost-sensitivity-for-cement-producers-in-2025.pdf,energy-cost-sensitivity-for-cement-producers-in-2025,False,,0,energy-cost-sensitivity-for-cement-producers-in-2025.pdf,energy-cost-sensitivity-for-cement-producers-in-2025,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/nigerian-construction-materials-from-price-shock-to-volume-recovery.pdf,research_vault,reports/unknown/nigerian-construction-materials-from-price-shock-to-volume-recovery.pdf,nigerian-construction-materials-from-price-shock-to-volume-recovery,False,,0,nigerian-construction-materials-from-price-shock-to-volume-recovery.pdf,nigerian-construction-materials-from-price-shock-to-volume-recovery,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/dangote-cement-q2-2025-preview-pan-african-operations-in-focus.pdf,research_vault,reports/unknown/dangote-cement-q2-2025-preview-pan-african-operations-in-focus.pdf,dangote-cement-q2-2025-preview-pan-african-operations-in-focus,False,,0,dangote-cement-q2-2025-preview-pan-african-operations-in-focus.pdf,dangote-cement-q2-2025-preview-pan-african-operations-in-focus,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/bua-cement-q2-2025-preview-capacity-ramp-and-pricing-discipline.pdf,research_vault,reports/unknown/bua-cement-q2-2025-preview-capacity-ramp-and-pricing-discipline.pdf,bua-cement-q2-2025-preview-capacity-ramp-and-pricing-discipline,False,,0,bua-cement-q2-2025-preview-capacity-ramp-and-pricing-discipline.pdf,bua-cement-q2-2025-preview-capacity-ramp-and-pricing-discipline,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/lafarge-africa-q1-2025-fx-gains-mask-cost-pressure.pdf,research_vault,reports/unknown/lafarge-africa-q1-2025-fx-gains-mask-cost-pressure.pdf,lafarge-africa-q1-2025-fx-gains-mask-cost-pressure,False,,0,lafarge-africa-q1-2025-fx-gains-mask-cost-pressure.pdf,lafarge-africa-q1-2025-fx-gains-mask-cost-pressure,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/cement-sector-relative-valuation-quality-versus-capacity-growth.pdf,research_vault,reports/unknown/cement-sector-relative-valuation-quality-versus-capacity-growth.pdf,cement-sector-relative-valuation-quality-versus-capacity-growth,False,,0,cement-sector-relative-valuation-quality-versus-capacity-growth.pdf,cement-sector-relative-valuation-quality-versus-capacity-growth,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/export-opportunities-for-nigerian-cement-west-africa-demand-map.pdf,research_vault,reports/unknown/export-opportunities-for-nigerian-cement-west-africa-demand-map.pdf,export-opportunities-for-nigerian-cement-west-africa-demand-map,False,,0,export-opportunities-for-nigerian-cement-west-africa-demand-map.pdf,export-opportunities-for-nigerian-cement-west-africa-demand-map,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/building-materials-outlook-h2-2025-rates-housing-and-infrastructure.pdf,research_vault,reports/unknown/building-materials-outlook-h2-2025-rates-housing-and-infrastructure.pdf,building-materials-outlook-h2-2025-rates-housing-and-infrastructure,False,,0,building-materials-outlook-h2-2025-rates-housing-and-infrastructure.pdf,building-materials-outlook-h2-2025-rates-housing-and-infrastructure,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/nestle-nigeria-fy2024-volume-recovery-begins-as-price-hikes-ease.pdf,research_vault,reports/unknown/nestle-nigeria-fy2024-volume-recovery-begins-as-price-hikes-ease.pdf,nestle-nigeria-fy2024-volume-recovery-begins-as-price-hikes-ease,False,,0,nestle-nigeria-fy2024-volume-recovery-begins-as-price-hikes-ease.pdf,nestle-nigeria-fy2024-volume-recovery-begins-as-price-hikes-ease,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/nigerian-breweries-q1-2025-deleveraging-plan-under-review.pdf,research_vault,reports/unknown/nigerian-breweries-q1-2025-deleveraging-plan-under-review.pdf,nigerian-breweries-q1-2025-deleveraging-plan-under-review,False,,0,nigerian-breweries-q1-2025-deleveraging-plan-under-review.pdf,nigerian-breweries-q1-2025-deleveraging-plan-under-review,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/fmcg-sector-h1-2025-the-consumer-is-healing-slowly.pdf,research_vault,reports/unknown/fmcg-sector-h1-2025-the-consumer-is-healing-slowly.pdf,fmcg-sector-h1-2025-the-consumer-is-healing-slowly,False,,0,fmcg-sector-h1-2025-the-consumer-is-healing-slowly.pdf,fmcg-sector-h1-2025-the-consumer-is-healing-slowly,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/unilever-nigeria-2024-results-complexity-reduction-paying-off.pdf,research_vault,reports/unknown/unilever-nigeria-2024-results-complexity-reduction-paying-off.pdf,unilever-nigeria-2024-results-complexity-reduction-paying-off,False,,0,unilever-nigeria-2024-results-complexity-reduction-paying-off.pdf,unilever-nigeria-2024-results-complexity-reduction-paying-off,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/flour-mills-q2-2025-wheat-import-costs-and-fx-normalisation.pdf,research_vault,reports/unknown/flour-mills-q2-2025-wheat-import-costs-and-fx-normalisation.pdf,flour-mills-q2-2025-wheat-import-costs-and-fx-normalisation,False,,0,flour-mills-q2-2025-wheat-import-costs-and-fx-normalisation.pdf,flour-mills-q2-2025-wheat-import-costs-and-fx-normalisation,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/agriculture-sector-2025-input-cost-relief-and-the-fertiliser-question.pdf,research_vault,reports/unknown/agriculture-sector-2025-input-cost-relief-and-the-fertiliser-question.pdf,agriculture-sector-2025-input-cost-relief-and-the-fertiliser-question,False,,0,agriculture-sector-2025-input-cost-relief-and-the-fertiliser-question.pdf,agriculture-sector-2025-input-cost-relief-and-the-fertiliser-question,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/nestle-nigeria-q1-2025-fx-losses-ease-gross-margin-recovers.pdf,research_vault,reports/unknown/nestle-nigeria-q1-2025-fx-losses-ease-gross-margin-recovers.pdf,nestle-nigeria-q1-2025-fx-losses-ease-gross-margin-recovers,False,,0,nestle-nigeria-q1-2025-fx-losses-ease-gross-margin-recovers.pdf,nestle-nigeria-q1-2025-fx-losses-ease-gross-margin-recovers,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/nigerian-breweries-fy2024-rights-issue-and-cost-reset-path.pdf,research_vault,reports/unknown/nigerian-breweries-fy2024-rights-issue-and-cost-reset-path.pdf,nigerian-breweries-fy2024-rights-issue-and-cost-reset-path,False,,0,nigerian-breweries-fy2024-rights-issue-and-cost-reset-path.pdf,nigerian-breweries-fy2024-rights-issue-and-cost-reset-path,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/unilever-nigeria-q1-2025-leaner-portfolio-lifts-profitability.pdf,research_vault,reports/unknown/unilever-nigeria-q1-2025-leaner-portfolio-lifts-profitability.pdf,unilever-nigeria-q1-2025-leaner-portfolio-lifts-profitability,False,,0,unilever-nigeria-q1-2025-leaner-portfolio-lifts-profitability.pdf,unilever-nigeria-q1-2025-leaner-portfolio-lifts-profitability,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/flour-mills-fy2025-preview-backward-integration-and-wheat-costs.pdf,research_vault,reports/unknown/flour-mills-fy2025-preview-backward-integration-and-wheat-costs.pdf,flour-mills-fy2025-preview-backward-integration-and-wheat-costs,False,,0,flour-mills-fy2025-preview-backward-integration-and-wheat-costs.pdf,flour-mills-fy2025-preview-backward-integration-and-wheat-costs,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/presco-q1-2025-palm-oil-prices-support-strong-cash-flow.pdf,research_vault,reports/unknown/presco-q1-2025-palm-oil-prices-support-strong-cash-flow.pdf,presco-q1-2025-palm-oil-prices-support-strong-cash-flow,False,,0,presco-q1-2025-palm-oil-prices-support-strong-cash-flow.pdf,presco-q1-2025-palm-oil-prices-support-strong-cash-flow,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/okomu-oil-fy2024-export-revenue-cushions-domestic-cost-inflation.pdf,research_vault,reports/unknown/okomu-oil-fy2024-export-revenue-cushions-domestic-cost-inflation.pdf,okomu-oil-fy2024-export-revenue-cushions-domestic-cost-inflation,False,,0,okomu-oil-fy2024-export-revenue-cushions-domestic-cost-inflation.pdf,okomu-oil-fy2024-export-revenue-cushions-domestic-cost-inflation,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/fmcg-price-tracker-may-2025-elasticity-improves-in-staples.pdf,research_vault,reports/unknown/fmcg-price-tracker-may-2025-elasticity-improves-in-staples.pdf,fmcg-price-tracker-may-2025-elasticity-improves-in-staples,False,,0,fmcg-price-tracker-may-2025-elasticity-improves-in-staples.pdf,fmcg-price-tracker-may-2025-elasticity-improves-in-staples,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/consumer-wallet-monitor-april-2025-real-income-pressure-eases.pdf,research_vault,reports/unknown/consumer-wallet-monitor-april-2025-real-income-pressure-eases.pdf,consumer-wallet-monitor-april-2025-real-income-pressure-eases,False,,0,consumer-wallet-monitor-april-2025-real-income-pressure-eases.pdf,consumer-wallet-monitor-april-2025-real-income-pressure-eases,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/agriculture-input-monitor-2025-fertiliser-diesel-and-fx-trends.pdf,research_vault,reports/unknown/agriculture-input-monitor-2025-fertiliser-diesel-and-fx-trends.pdf,agriculture-input-monitor-2025-fertiliser-diesel-and-fx-trends,False,,0,agriculture-input-monitor-2025-fertiliser-diesel-and-fx-trends.pdf,agriculture-input-monitor-2025-fertiliser-diesel-and-fx-trends,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/food-producers-2025-outlook-margin-repair-after-fx-shock.pdf,research_vault,reports/unknown/food-producers-2025-outlook-margin-repair-after-fx-shock.pdf,food-producers-2025-outlook-margin-repair-after-fx-shock,False,,0,food-producers-2025-outlook-margin-repair-after-fx-shock.pdf,food-producers-2025-outlook-margin-repair-after-fx-shock,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/brewers-sector-update-excise-taxes-and-volume-recovery.pdf,research_vault,reports/unknown/brewers-sector-update-excise-taxes-and-volume-recovery.pdf,brewers-sector-update-excise-taxes-and-volume-recovery,False,,0,brewers-sector-update-excise-taxes-and-volume-recovery.pdf,brewers-sector-update-excise-taxes-and-volume-recovery,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/staples-basket-inflation-tracker-may-2025-slower-price-pass-through.pdf,research_vault,reports/unknown/staples-basket-inflation-tracker-may-2025-slower-price-pass-through.pdf,staples-basket-inflation-tracker-may-2025-slower-price-pass-through,False,,0,staples-basket-inflation-tracker-may-2025-slower-price-pass-through.pdf,staples-basket-inflation-tracker-may-2025-slower-price-pass-through,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/nigerian-consumer-goods-valuation-update-recovery-still-early.pdf,research_vault,reports/unknown/nigerian-consumer-goods-valuation-update-recovery-still-early.pdf,nigerian-consumer-goods-valuation-update-recovery-still-early,False,,0,nigerian-consumer-goods-valuation-update-recovery-still-early.pdf,nigerian-consumer-goods-valuation-update-recovery-still-early,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/nestle-nigeria-h1-2025-preview-volume-discipline-and-cost-relief.pdf,research_vault,reports/unknown/nestle-nigeria-h1-2025-preview-volume-discipline-and-cost-relief.pdf,nestle-nigeria-h1-2025-preview-volume-discipline-and-cost-relief,False,,0,nestle-nigeria-h1-2025-preview-volume-discipline-and-cost-relief.pdf,nestle-nigeria-h1-2025-preview-volume-discipline-and-cost-relief,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/unilever-nigeria-valuation-update-cash-rich-and-focused.pdf,research_vault,reports/unknown/unilever-nigeria-valuation-update-cash-rich-and-focused.pdf,unilever-nigeria-valuation-update-cash-rich-and-focused,False,,0,unilever-nigeria-valuation-update-cash-rich-and-focused.pdf,unilever-nigeria-valuation-update-cash-rich-and-focused,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/flour-mills-q3-2025-agro-allied-earnings-stabilise.pdf,research_vault,reports/unknown/flour-mills-q3-2025-agro-allied-earnings-stabilise.pdf,flour-mills-q3-2025-agro-allied-earnings-stabilise,False,,0,flour-mills-q3-2025-agro-allied-earnings-stabilise.pdf,flour-mills-q3-2025-agro-allied-earnings-stabilise,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/palm-oil-producers-2025-pricing-yields-and-export-demand.pdf,research_vault,reports/unknown/palm-oil-producers-2025-pricing-yields-and-export-demand.pdf,palm-oil-producers-2025-pricing-yields-and-export-demand,False,,0,palm-oil-producers-2025-pricing-yields-and-export-demand.pdf,palm-oil-producers-2025-pricing-yields-and-export-demand,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/fmcg-sector-q2-2025-preview-the-road-back-to-positive-volumes.pdf,research_vault,reports/unknown/fmcg-sector-q2-2025-preview-the-road-back-to-positive-volumes.pdf,fmcg-sector-q2-2025-preview-the-road-back-to-positive-volumes,False,,0,fmcg-sector-q2-2025-preview-the-road-back-to-positive-volumes.pdf,fmcg-sector-q2-2025-preview-the-road-back-to-positive-volumes,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/seplat-energy-q1-2025-nnpc-royalties-resolved-production-outlook-improved.pdf,research_vault,reports/unknown/seplat-energy-q1-2025-nnpc-royalties-resolved-production-outlook-improved.pdf,seplat-energy-q1-2025-nnpc-royalties-resolved-production-outlook-improved,False,,0,seplat-energy-q1-2025-nnpc-royalties-resolved-production-outlook-improved.pdf,seplat-energy-q1-2025-nnpc-royalties-resolved-production-outlook-improved,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/nigeria-crude-production-april-2025-1-6mbpd-a-turning-point.pdf,research_vault,reports/unknown/nigeria-crude-production-april-2025-1-6mbpd-a-turning-point.pdf,nigeria-crude-production-april-2025-1-6mbpd-a-turning-point,False,,0,nigeria-crude-production-april-2025-1-6mbpd-a-turning-point.pdf,nigeria-crude-production-april-2025-1-6mbpd-a-turning-point,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/dangote-refinery-six-months-operational-an-independent-assessment.pdf,research_vault,reports/unknown/dangote-refinery-six-months-operational-an-independent-assessment.pdf,dangote-refinery-six-months-operational-an-independent-assessment,False,,0,dangote-refinery-six-months-operational-an-independent-assessment.pdf,dangote-refinery-six-months-operational-an-independent-assessment,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/pms-pricing-post-subsidy-the-downstream-opportunity-set.pdf,research_vault,reports/unknown/pms-pricing-post-subsidy-the-downstream-opportunity-set.pdf,pms-pricing-post-subsidy-the-downstream-opportunity-set,False,,0,pms-pricing-post-subsidy-the-downstream-opportunity-set.pdf,pms-pricing-post-subsidy-the-downstream-opportunity-set,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/oil-gas-sector-mid-year-2025-ioc-exits-and-indigenous-operator-rise.pdf,research_vault,reports/unknown/oil-gas-sector-mid-year-2025-ioc-exits-and-indigenous-operator-rise.pdf,oil-gas-sector-mid-year-2025-ioc-exits-and-indigenous-operator-rise,False,,0,oil-gas-sector-mid-year-2025-ioc-exits-and-indigenous-operator-rise.pdf,oil-gas-sector-mid-year-2025-ioc-exits-and-indigenous-operator-rise,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/gas-monetisation-nlng-train-7-and-what-it-changes.pdf,research_vault,reports/unknown/gas-monetisation-nlng-train-7-and-what-it-changes.pdf,gas-monetisation-nlng-train-7-and-what-it-changes,False,,0,gas-monetisation-nlng-train-7-and-what-it-changes.pdf,gas-monetisation-nlng-train-7-and-what-it-changes,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/seplat-energy-fy2024-anoh-gas-optionality-comes-into-view.pdf,research_vault,reports/unknown/seplat-energy-fy2024-anoh-gas-optionality-comes-into-view.pdf,seplat-energy-fy2024-anoh-gas-optionality-comes-into-view,False,,0,seplat-energy-fy2024-anoh-gas-optionality-comes-into-view.pdf,seplat-energy-fy2024-anoh-gas-optionality-comes-into-view,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/aradel-holdings-q1-2025-production-growth-and-dividend-capacity.pdf,research_vault,reports/unknown/aradel-holdings-q1-2025-production-growth-and-dividend-capacity.pdf,aradel-holdings-q1-2025-production-growth-and-dividend-capacity,False,,0,aradel-holdings-q1-2025-production-growth-and-dividend-capacity.pdf,aradel-holdings-q1-2025-production-growth-and-dividend-capacity,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/oando-2025-outlook-upstream-scale-after-naoc-acquisition.pdf,research_vault,reports/unknown/oando-2025-outlook-upstream-scale-after-naoc-acquisition.pdf,oando-2025-outlook-upstream-scale-after-naoc-acquisition,False,,0,oando-2025-outlook-upstream-scale-after-naoc-acquisition.pdf,oando-2025-outlook-upstream-scale-after-naoc-acquisition,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/oil-production-tracker-may-2025-forcados-recovery-supports-exports.pdf,research_vault,reports/unknown/oil-production-tracker-may-2025-forcados-recovery-supports-exports.pdf,oil-production-tracker-may-2025-forcados-recovery-supports-exports,False,,0,oil-production-tracker-may-2025-forcados-recovery-supports-exports.pdf,oil-production-tracker-may-2025-forcados-recovery-supports-exports,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/brent-price-outlook-h2-2025-opec-discipline-meets-demand-risk.pdf,research_vault,reports/unknown/brent-price-outlook-h2-2025-opec-discipline-meets-demand-risk.pdf,brent-price-outlook-h2-2025-opec-discipline-meets-demand-risk,False,,0,brent-price-outlook-h2-2025-opec-discipline-meets-demand-risk.pdf,brent-price-outlook-h2-2025-opec-discipline-meets-demand-risk,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/bonny-light-differential-monitor-quality-premium-rebuilds.pdf,research_vault,reports/unknown/bonny-light-differential-monitor-quality-premium-rebuilds.pdf,bonny-light-differential-monitor-quality-premium-rebuilds,False,,0,bonny-light-differential-monitor-quality-premium-rebuilds.pdf,bonny-light-differential-monitor-quality-premium-rebuilds,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/downstream-margins-2025-deregulation-and-inventory-discipline.pdf,research_vault,reports/unknown/downstream-margins-2025-deregulation-and-inventory-discipline.pdf,downstream-margins-2025-deregulation-and-inventory-discipline,False,,0,downstream-margins-2025-deregulation-and-inventory-discipline.pdf,downstream-margins-2025-deregulation-and-inventory-discipline,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/gas-sector-update-domestic-supply-obligations-and-pricing-reform.pdf,research_vault,reports/unknown/gas-sector-update-domestic-supply-obligations-and-pricing-reform.pdf,gas-sector-update-domestic-supply-obligations-and-pricing-reform,False,,0,gas-sector-update-domestic-supply-obligations-and-pricing-reform.pdf,gas-sector-update-domestic-supply-obligations-and-pricing-reform,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/seplat-valuation-update-gas-growth-offsets-oil-price-volatility.pdf,research_vault,reports/unknown/seplat-valuation-update-gas-growth-offsets-oil-price-volatility.pdf,seplat-valuation-update-gas-growth-offsets-oil-price-volatility,False,,0,seplat-valuation-update-gas-growth-offsets-oil-price-volatility.pdf,seplat-valuation-update-gas-growth-offsets-oil-price-volatility,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/nigeria-upstream-fiscal-terms-what-indigenous-producers-need.pdf,research_vault,reports/unknown/nigeria-upstream-fiscal-terms-what-indigenous-producers-need.pdf,nigeria-upstream-fiscal-terms-what-indigenous-producers-need,False,,0,nigeria-upstream-fiscal-terms-what-indigenous-producers-need.pdf,nigeria-upstream-fiscal-terms-what-indigenous-producers-need,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/refinery-feedstock-monitor-may-2025-crude-supply-and-product-yield.pdf,research_vault,reports/unknown/refinery-feedstock-monitor-may-2025-crude-supply-and-product-yield.pdf,refinery-feedstock-monitor-may-2025-crude-supply-and-product-yield,False,,0,refinery-feedstock-monitor-may-2025-crude-supply-and-product-yield.pdf,refinery-feedstock-monitor-may-2025-crude-supply-and-product-yield,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/oil-gas-earnings-preview-q2-2025-production-beats-fx-noise.pdf,research_vault,reports/unknown/oil-gas-earnings-preview-q2-2025-production-beats-fx-noise.pdf,oil-gas-earnings-preview-q2-2025-production-beats-fx-noise,False,,0,oil-gas-earnings-preview-q2-2025-production-beats-fx-noise.pdf,oil-gas-earnings-preview-q2-2025-production-beats-fx-noise,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/midstream-infrastructure-2025-pipelines-storage-and-lpg-growth.pdf,research_vault,reports/unknown/midstream-infrastructure-2025-pipelines-storage-and-lpg-growth.pdf,midstream-infrastructure-2025-pipelines-storage-and-lpg-growth,False,,0,midstream-infrastructure-2025-pipelines-storage-and-lpg-growth.pdf,midstream-infrastructure-2025-pipelines-storage-and-lpg-growth,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/indigenous-operators-scorecard-2025-production-reserves-and-cash.pdf,research_vault,reports/unknown/indigenous-operators-scorecard-2025-production-reserves-and-cash.pdf,indigenous-operators-scorecard-2025-production-reserves-and-cash,False,,0,indigenous-operators-scorecard-2025-production-reserves-and-cash.pdf,indigenous-operators-scorecard-2025-production-reserves-and-cash,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/nigeria-crude-theft-monitor-april-2025-losses-trend-lower.pdf,research_vault,reports/unknown/nigeria-crude-theft-monitor-april-2025-losses-trend-lower.pdf,nigeria-crude-theft-monitor-april-2025-losses-trend-lower,False,,0,nigeria-crude-theft-monitor-april-2025-losses-trend-lower.pdf,nigeria-crude-theft-monitor-april-2025-losses-trend-lower,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/gas-monetisation-strategy-power-industry-and-export-demand.pdf,research_vault,reports/unknown/gas-monetisation-strategy-power-industry-and-export-demand.pdf,gas-monetisation-strategy-power-industry-and-export-demand,False,,0,gas-monetisation-strategy-power-industry-and-export-demand.pdf,gas-monetisation-strategy-power-industry-and-export-demand,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/seplat-energy-q2-2025-preview-working-interest-volumes-improve.pdf,research_vault,reports/unknown/seplat-energy-q2-2025-preview-working-interest-volumes-improve.pdf,seplat-energy-q2-2025-preview-working-interest-volumes-improve,False,,0,seplat-energy-q2-2025-preview-working-interest-volumes-improve.pdf,seplat-energy-q2-2025-preview-working-interest-volumes-improve,Discovered on disk,missing,
physical_folder_scan,report,uploads/reports/demo/downstream-sector-2025-pricing-reform-creates-new-winners.pdf,research_vault,reports/unknown/downstream-sector-2025-pricing-reform-creates-new-winners.pdf,downstream-sector-2025-pricing-reform-creates-new-winners,False,,0,downstream-sector-2025-pricing-reform-creates-new-winners.pdf,downstream-sector-2025-pricing-reform-creates-new-winners,Discovered on disk,missing,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\2025 Debt TAI_updated.pdf,research_vault,reports/unknown/2025-debt-tai-updated.pdf,2025-debt-tai,True,a75a787261e4f4ecf41c25f555c67acfd3ee6f24fd24617adaf11c136a27b373,605390,2025-debt-tai-updated.pdf,2025-debt-tai,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Accesscorp Company Update 2025 updated final.pdf,research_vault,reports/unknown/accesscorp-company-update-2025-updated-final.pdf,accesscorp-company-update-2025,True,9848411a1dc759bbf9b814036716ba38d590885cf5f50cff49a3cbc848dcc83b,623795,accesscorp-company-update-2025-updated-final.pdf,accesscorp-company-update-2025,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Airtel Africa Plc Company Research Update.pdf,research_vault,reports/unknown/airtel-africa-plc-company-research-update.pdf,airtel-africa-plc-company-research-update,True,ad42953057de020f21231d7813ce6eafaa252faf29597e3a17d9ce02e56e8c69,511962,airtel-africa-plc-company-research-update.pdf,airtel-africa-plc-company-research-update,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Cadbury Company Update - FY 23.pdf,research_vault,reports/unknown/cadbury-company-update-fy-23.pdf,cadbury-company-update-fy-23,True,a01be58f750f108ee5524cf228270fa2714ec7ce809dbf924be6f828f0ea05b7,1107791,cadbury-company-update-fy-23.pdf,cadbury-company-update-fy-23,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Dangote Cement 9M-24 Initial Comment.pdf,research_vault,reports/unknown/dangote-cement-9m-24-initial-comment.pdf,dangote-cement-9m-24-initial-comment,True,5f164e663768428324139a1d986b2df7ce965b4e15d08f88b635a79b91d03b95,302482,dangote-cement-9m-24-initial-comment.pdf,dangote-cement-9m-24-initial-comment,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Dangote Cement Plc FY-25 Company Update (1).pdf,research_vault,reports/unknown/dangote-cement-plc-fy-25-company-update-1.pdf,dangote-cement-plc-fy-25-company-update-1,True,1958bdf60bcabcdac24831fd739cc211437b20efa0d3e1894970552db02f67f4,624852,dangote-cement-plc-fy-25-company-update-1.pdf,dangote-cement-plc-fy-25-company-update-1,Discovered on disk,upload,
physical_folder_scan,report,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\ETI H1-25 INITIAL COMMENTS.pdf,research_vault,reports/unknown/eti-h1-25-initial-comments.pdf,eti-h1-25-initial-comments,True,464544c20e8e01e58d46a368b761b6e61a633c90c52800e69c7f37ba01935ab2,486996,eti-h1-25-initial-comments.pdf,eti-h1-25-initial-comments,Discovered on disk,upload,
